age,marital,education,default,balance,housing,loan,contact,poutcome,y
31,married,secondary,no,8629,yes,no,cellular,failure,yes
34,single,secondary,no,4536,yes,no,cellular,unknown,yes
53,married,secondary,no,1777,yes,no,cellular,failure,yes
34,married,primary,no,3527,yes,no,cellular,unknown,yes
57,married,tertiary,no,372,no,no,cellular,unknown,yes
41,single,secondary,no,92,no,no,cellular,unknown,yes
40,married,primary,no,72,yes,yes,cellular,unknown,yes
46,married,secondary,no,2948,no,no,cellular,unknown,yes
31,married,tertiary,no,4148,yes,no,cellular,other,yes
58,married,tertiary,no,96,no,no,cellular,unknown,yes
39,married,secondary,no,2245,no,no,cellular,unknown,yes
47,married,secondary,no,834,no,yes,cellular,other,yes
45,married,tertiary,no,-525,no,yes,cellular,unknown,yes
41,married,primary,no,39,yes,no,cellular,unknown,yes
30,single,tertiary,no,2766,no,no,cellular,unknown,yes
30,married,secondary,no,4457,yes,no,cellular,unknown,yes
42,married,tertiary,no,36,no,no,cellular,unknown,yes
49,married,tertiary,no,22520,no,no,cellular,unknown,yes
43,married,tertiary,no,2640,no,no,cellular,unknown,yes
30,single,secondary,no,2734,no,no,cellular,unknown,yes
38,married,tertiary,no,3436,no,no,cellular,unknown,yes
30,married,secondary,no,0,yes,no,cellular,unknown,yes
43,married,secondary,no,3288,yes,no,cellular,unknown,yes
34,single,tertiary,no,2633,yes,no,cellular,unknown,yes
52,married,secondary,no,580,no,no,cellular,unknown,yes
46,divorced,secondary,no,4329,no,no,cellular,unknown,yes
37,single,secondary,no,1097,yes,no,cellular,unknown,yes
23,single,primary,no,1003,no,no,telephone,unknown,yes
53,divorced,secondary,no,1004,no,yes,telephone,unknown,yes
42,married,secondary,no,774,no,no,cellular,unknown,yes
26,single,tertiary,no,814,no,no,cellular,unknown,yes
49,married,secondary,no,808,yes,no,cellular,unknown,yes
34,single,secondary,no,859,no,no,cellular,unknown,yes
31,single,tertiary,no,1657,yes,yes,cellular,unknown,yes
28,single,secondary,no,4465,no,no,cellular,unknown,yes
31,single,secondary,no,1709,no,yes,telephone,unknown,yes
47,married,secondary,no,1125,yes,no,cellular,unknown,yes
37,single,secondary,no,443,no,no,cellular,unknown,yes
32,married,primary,no,634,no,no,cellular,unknown,yes
27,single,tertiary,no,667,no,no,cellular,unknown,yes
33,single,tertiary,no,-452,no,no,cellular,unknown,yes
49,married,primary,no,518,no,no,cellular,unknown,yes
27,single,primary,yes,13,no,no,cellular,unknown,yes
36,single,secondary,no,98,no,no,cellular,unknown,yes
28,single,secondary,no,69,no,no,cellular,unknown,yes
29,single,unknown,no,196,no,no,cellular,unknown,yes
31,divorced,secondary,no,217,yes,no,cellular,unknown,yes
30,single,secondary,no,49,no,no,cellular,unknown,yes
26,single,secondary,no,110,no,no,cellular,unknown,yes
45,married,secondary,no,2040,no,no,telephone,unknown,yes
29,single,tertiary,no,2325,no,no,cellular,unknown,yes
44,married,secondary,no,0,yes,no,cellular,failure,yes
56,married,secondary,no,0,no,no,telephone,unknown,yes
59,single,secondary,no,2,no,no,telephone,unknown,yes
40,divorced,secondary,no,687,yes,no,cellular,success,yes
60,married,tertiary,no,2557,yes,no,cellular,unknown,yes
38,married,tertiary,no,1308,yes,no,cellular,unknown,yes
41,divorced,secondary,no,840,yes,no,cellular,unknown,yes
61,married,tertiary,no,6016,no,no,cellular,unknown,yes
48,single,primary,no,8990,no,no,telephone,unknown,yes
31,single,tertiary,no,3283,no,no,cellular,failure,yes
30,single,tertiary,no,432,yes,no,cellular,unknown,yes
43,single,secondary,no,-247,yes,yes,cellular,failure,yes
39,married,secondary,no,52,no,no,telephone,unknown,yes
48,single,primary,no,623,yes,no,cellular,unknown,yes
26,single,secondary,no,0,no,no,cellular,unknown,yes
51,married,secondary,no,100,no,no,cellular,unknown,yes
53,married,secondary,no,6112,no,no,cellular,unknown,yes
57,married,secondary,no,169,no,no,cellular,unknown,yes
68,divorced,primary,no,250,no,no,cellular,unknown,yes
56,married,primary,no,0,no,no,cellular,unknown,yes
38,divorced,secondary,no,902,yes,no,cellular,unknown,yes
39,married,primary,no,118,no,no,cellular,unknown,yes
54,divorced,secondary,no,2156,yes,no,cellular,failure,yes
32,single,tertiary,no,2360,no,no,cellular,other,yes
48,single,secondary,no,-92,yes,no,cellular,unknown,yes
59,divorced,secondary,no,514,no,no,cellular,unknown,yes
54,married,tertiary,no,1303,no,no,cellular,unknown,yes
39,single,secondary,no,-114,yes,no,cellular,unknown,yes
40,married,tertiary,no,1308,no,no,telephone,unknown,yes
30,single,tertiary,no,1028,no,no,cellular,unknown,yes
28,married,tertiary,no,0,yes,no,cellular,failure,yes
30,single,tertiary,no,305,no,no,cellular,unknown,yes
32,single,tertiary,no,1246,yes,no,cellular,unknown,yes
57,married,secondary,no,4391,no,no,telephone,unknown,yes
31,married,tertiary,no,168,no,no,cellular,unknown,yes
40,married,unknown,no,1181,yes,no,cellular,success,yes
29,married,tertiary,no,1441,yes,no,cellular,unknown,yes
75,divorced,primary,no,3881,yes,no,cellular,unknown,yes
31,married,tertiary,no,141,yes,no,cellular,other,yes
22,single,tertiary,no,897,yes,no,cellular,unknown,yes
31,single,secondary,no,1214,no,no,cellular,unknown,yes
30,married,tertiary,no,2666,no,no,cellular,unknown,yes
45,married,secondary,no,7895,yes,no,cellular,unknown,yes
30,single,tertiary,no,0,yes,no,cellular,unknown,yes
28,single,primary,no,198,no,no,cellular,unknown,yes
39,married,secondary,no,130,yes,yes,cellular,unknown,yes
30,single,secondary,no,313,yes,no,cellular,unknown,yes
29,married,secondary,no,273,no,no,cellular,unknown,yes
69,married,tertiary,no,840,no,no,telephone,unknown,yes
35,single,tertiary,no,2707,no,no,cellular,unknown,yes
31,single,tertiary,no,1109,no,no,cellular,failure,yes
26,single,secondary,no,101,yes,no,cellular,failure,yes
26,single,tertiary,no,725,no,no,cellular,other,yes
34,married,secondary,no,155,no,no,cellular,unknown,yes
42,single,secondary,no,541,yes,no,cellular,unknown,yes
53,married,tertiary,no,1624,no,no,cellular,unknown,yes
54,married,secondary,no,0,no,no,telephone,unknown,yes
34,single,tertiary,no,992,yes,no,cellular,unknown,yes
48,single,tertiary,no,318,yes,no,cellular,unknown,yes
25,single,secondary,no,2354,no,no,cellular,unknown,yes
28,single,tertiary,no,676,no,no,cellular,unknown,yes
44,divorced,tertiary,no,0,no,no,cellular,unknown,yes
32,single,tertiary,no,0,no,no,cellular,unknown,yes
38,divorced,secondary,no,19,yes,no,cellular,success,yes
66,married,secondary,no,0,no,no,cellular,unknown,yes
50,married,tertiary,no,346,no,no,cellular,unknown,yes
56,married,tertiary,no,616,no,no,cellular,unknown,yes
26,single,tertiary,no,1140,yes,no,cellular,unknown,yes
59,divorced,tertiary,no,3444,no,no,cellular,unknown,yes
32,married,secondary,no,1879,no,no,cellular,unknown,yes
22,single,secondary,no,0,no,no,cellular,unknown,yes
34,married,tertiary,no,0,no,no,cellular,other,yes
39,married,tertiary,no,1493,no,no,cellular,unknown,yes
28,single,secondary,no,313,no,no,cellular,unknown,yes
33,single,tertiary,no,700,no,no,cellular,success,yes
66,married,primary,no,206,no,no,cellular,unknown,yes
28,single,tertiary,no,4987,no,no,cellular,unknown,yes
42,married,tertiary,no,757,no,no,cellular,unknown,yes
43,married,tertiary,no,40,no,no,cellular,unknown,yes
61,married,tertiary,no,1257,no,no,cellular,unknown,yes
35,single,secondary,no,1693,yes,no,cellular,unknown,yes
31,divorced,tertiary,no,373,no,no,cellular,unknown,yes
32,single,tertiary,no,1138,no,no,telephone,unknown,yes
30,single,tertiary,no,302,no,no,cellular,unknown,yes
31,married,tertiary,no,3,yes,yes,cellular,unknown,yes
33,married,secondary,no,369,no,no,cellular,unknown,yes
41,married,secondary,no,1066,no,no,cellular,unknown,yes
31,married,tertiary,no,2603,yes,no,cellular,unknown,yes
22,single,secondary,no,33,no,no,cellular,unknown,yes
37,married,secondary,no,1314,yes,no,cellular,failure,yes
33,married,tertiary,no,1778,no,no,cellular,unknown,yes
48,single,tertiary,no,5689,no,no,cellular,unknown,yes
85,married,primary,no,12114,no,no,telephone,unknown,yes
90,divorced,secondary,no,1,no,no,cellular,unknown,yes
54,divorced,secondary,no,1872,no,no,cellular,unknown,yes
27,single,tertiary,no,3733,yes,no,telephone,unknown,yes
42,divorced,unknown,no,7702,no,no,cellular,unknown,yes
71,married,primary,no,4657,no,no,cellular,unknown,yes
35,single,secondary,no,188,yes,no,cellular,failure,yes
37,single,secondary,no,2442,no,no,cellular,unknown,yes
37,married,secondary,no,1543,yes,no,cellular,unknown,yes
21,single,secondary,no,2265,no,no,cellular,unknown,yes
25,single,tertiary,no,2506,no,no,cellular,unknown,yes
63,married,secondary,no,1612,no,no,telephone,unknown,yes
32,single,tertiary,no,312,no,no,cellular,unknown,yes
73,married,tertiary,no,459,no,no,cellular,unknown,yes
74,married,secondary,no,1714,no,no,telephone,unknown,yes
65,married,tertiary,no,2416,no,no,cellular,unknown,yes
62,married,unknown,no,800,no,no,cellular,unknown,yes
38,married,secondary,no,755,yes,no,cellular,unknown,yes
29,married,secondary,no,1135,yes,no,cellular,unknown,yes
64,divorced,primary,no,315,no,no,cellular,unknown,yes
57,divorced,primary,no,720,no,no,telephone,unknown,yes
37,married,tertiary,no,5355,no,no,telephone,unknown,yes
68,married,secondary,no,445,no,no,cellular,unknown,yes
29,single,tertiary,no,5359,no,no,cellular,unknown,yes
51,married,primary,no,1443,no,no,cellular,unknown,yes
41,divorced,secondary,no,4047,yes,no,cellular,unknown,yes
24,single,secondary,no,23878,no,no,cellular,unknown,yes
39,single,tertiary,no,0,yes,no,cellular,unknown,yes
31,married,tertiary,no,131,no,no,cellular,unknown,yes
29,single,tertiary,no,15459,no,no,cellular,unknown,yes
51,married,secondary,no,117,no,no,cellular,unknown,yes
39,married,secondary,no,2266,no,no,cellular,unknown,yes
28,single,secondary,no,0,no,no,cellular,unknown,yes
28,single,tertiary,no,1287,yes,no,cellular,unknown,yes
71,married,tertiary,no,653,no,no,telephone,unknown,yes
62,married,unknown,no,2021,no,no,telephone,unknown,yes
28,single,tertiary,no,3611,no,no,cellular,unknown,yes
43,single,tertiary,no,983,yes,no,cellular,unknown,yes
25,single,tertiary,no,3730,yes,no,cellular,unknown,yes
31,single,tertiary,no,924,no,no,cellular,unknown,yes
28,single,tertiary,no,2489,yes,no,telephone,unknown,yes
41,married,secondary,no,280,yes,no,cellular,unknown,yes
46,married,secondary,no,3434,no,yes,cellular,unknown,yes
33,single,tertiary,no,1636,yes,no,cellular,unknown,yes
39,single,primary,no,581,yes,no,cellular,other,yes
33,single,secondary,no,607,no,no,cellular,unknown,yes
42,married,secondary,no,1376,yes,no,cellular,unknown,yes
43,married,primary,no,3917,no,no,cellular,unknown,yes
37,married,tertiary,no,549,no,no,cellular,unknown,yes
29,single,tertiary,no,92,no,no,cellular,unknown,yes
49,married,tertiary,no,2881,no,no,cellular,unknown,yes
54,married,secondary,no,602,no,no,cellular,unknown,yes
30,single,secondary,no,523,no,yes,cellular,unknown,yes
25,single,tertiary,no,42,yes,no,cellular,unknown,yes
62,married,secondary,no,4562,yes,no,cellular,unknown,yes
58,divorced,secondary,no,10180,no,no,cellular,unknown,yes
49,married,tertiary,no,523,yes,no,cellular,unknown,yes
33,married,tertiary,no,250,no,no,cellular,unknown,yes
60,married,secondary,no,404,no,no,cellular,failure,yes
83,divorced,primary,no,1097,no,no,telephone,unknown,yes
35,married,tertiary,no,3698,yes,no,cellular,unknown,yes
28,single,secondary,no,5763,no,yes,cellular,unknown,yes
31,divorced,tertiary,no,883,yes,no,cellular,failure,yes
36,single,tertiary,no,811,no,no,cellular,unknown,yes
21,single,secondary,no,682,no,no,cellular,unknown,yes
44,single,tertiary,no,483,no,no,cellular,success,yes
34,single,tertiary,no,575,no,no,cellular,unknown,yes
79,married,secondary,no,8304,no,no,telephone,unknown,yes
47,married,tertiary,no,2351,no,no,cellular,unknown,yes
70,married,secondary,no,6422,no,no,cellular,unknown,yes
28,single,tertiary,no,3623,no,no,cellular,unknown,yes
52,married,tertiary,no,31,no,no,cellular,unknown,yes
28,single,secondary,no,171,no,no,cellular,unknown,yes
24,single,tertiary,no,-61,no,no,cellular,unknown,yes
25,married,tertiary,no,4461,no,no,cellular,unknown,yes
65,married,primary,no,715,no,no,cellular,unknown,yes
44,married,tertiary,no,1058,no,no,cellular,unknown,yes
50,married,secondary,no,388,no,no,cellular,unknown,yes
33,single,tertiary,no,258,no,no,cellular,unknown,yes
49,divorced,tertiary,no,1807,yes,no,cellular,unknown,yes
53,divorced,secondary,no,0,no,no,cellular,unknown,yes
30,single,tertiary,no,3473,no,no,cellular,unknown,yes
36,divorced,tertiary,no,3407,no,no,cellular,unknown,yes
43,married,secondary,no,132,no,no,cellular,unknown,yes
46,married,secondary,no,974,no,no,cellular,unknown,yes
37,single,tertiary,no,1000,yes,no,cellular,unknown,yes
31,single,tertiary,no,115,no,no,cellular,unknown,yes
31,married,secondary,no,180,no,no,cellular,unknown,yes
32,single,tertiary,no,8866,no,no,cellular,unknown,yes
35,married,secondary,no,2,yes,no,cellular,unknown,yes
33,single,tertiary,no,1107,yes,no,cellular,unknown,yes
31,married,secondary,no,447,no,no,cellular,unknown,yes
53,married,secondary,no,10185,no,no,cellular,unknown,yes
73,married,tertiary,no,448,no,no,cellular,unknown,yes
34,married,secondary,no,978,no,no,cellular,unknown,yes
46,married,tertiary,no,11385,no,no,cellular,unknown,yes
24,single,secondary,no,1250,no,no,cellular,unknown,yes
28,single,secondary,no,1277,no,no,cellular,unknown,yes
34,married,secondary,no,390,yes,no,cellular,failure,yes
77,married,secondary,no,9601,no,no,telephone,unknown,yes
36,married,secondary,no,565,no,no,cellular,unknown,yes
58,married,tertiary,no,1384,yes,no,cellular,unknown,yes
32,single,tertiary,no,658,yes,no,cellular,unknown,yes
46,married,secondary,no,70,yes,no,cellular,unknown,yes
59,married,tertiary,no,9676,no,no,telephone,unknown,yes
19,single,primary,no,134,no,no,cellular,unknown,yes
47,married,tertiary,no,3663,no,no,cellular,unknown,yes
22,single,secondary,no,114,no,no,cellular,unknown,yes
41,married,tertiary,no,1468,yes,no,cellular,unknown,yes
26,single,secondary,no,274,no,no,cellular,unknown,yes
46,divorced,tertiary,no,507,yes,no,cellular,unknown,yes
63,married,tertiary,no,-39,no,no,cellular,unknown,yes
19,single,unknown,no,779,no,no,cellular,unknown,yes
34,married,secondary,no,1474,no,no,cellular,unknown,yes
47,married,secondary,no,1612,yes,no,cellular,unknown,yes
58,married,unknown,no,68,no,no,cellular,unknown,yes
26,single,secondary,no,5005,no,yes,cellular,unknown,yes
39,married,secondary,no,1756,yes,no,cellular,unknown,yes
55,divorced,secondary,no,1613,yes,no,cellular,failure,yes
54,divorced,unknown,no,4736,yes,no,telephone,failure,yes
50,married,primary,no,4979,no,no,telephone,unknown,yes
36,married,secondary,no,1184,yes,no,cellular,unknown,yes
37,single,tertiary,no,3943,no,no,cellular,failure,yes
30,single,tertiary,no,297,no,no,cellular,unknown,yes
25,single,secondary,no,82,no,yes,cellular,unknown,yes
35,single,secondary,no,16,yes,no,cellular,unknown,yes
65,married,secondary,no,20806,no,no,telephone,unknown,yes
27,single,tertiary,no,4661,no,no,cellular,unknown,yes
32,single,tertiary,no,1781,no,no,cellular,unknown,yes
26,married,secondary,no,3415,no,no,cellular,unknown,yes
33,single,tertiary,no,318,yes,no,cellular,other,yes
30,single,secondary,no,1268,yes,no,cellular,other,yes
31,single,secondary,no,1088,yes,no,cellular,unknown,yes
29,single,tertiary,no,1377,no,no,cellular,unknown,yes
38,single,secondary,no,2580,yes,no,cellular,failure,yes
41,married,secondary,no,803,yes,no,cellular,failure,yes
53,single,secondary,no,2892,no,no,cellular,unknown,yes
35,married,secondary,no,898,yes,no,cellular,unknown,yes
68,divorced,primary,no,695,no,no,cellular,unknown,yes
20,single,secondary,no,1819,no,no,cellular,unknown,yes
30,single,tertiary,no,2544,no,no,cellular,unknown,yes
32,married,secondary,no,759,yes,no,cellular,unknown,yes
28,divorced,tertiary,no,229,yes,no,cellular,other,yes
45,married,secondary,no,96,yes,no,cellular,failure,yes
29,single,secondary,no,110,yes,no,cellular,unknown,yes
31,married,secondary,no,1406,yes,yes,cellular,unknown,yes
39,divorced,secondary,no,0,yes,no,cellular,unknown,yes
29,divorced,secondary,no,84,yes,no,cellular,unknown,yes
44,single,tertiary,no,1367,yes,no,cellular,other,yes
33,married,tertiary,no,0,yes,no,cellular,failure,yes
33,single,secondary,no,572,yes,no,cellular,failure,yes
32,married,secondary,no,765,yes,yes,cellular,unknown,yes
44,divorced,secondary,no,0,no,no,cellular,failure,yes
62,married,primary,no,1084,no,no,cellular,unknown,yes
77,divorced,tertiary,no,4659,no,no,cellular,unknown,yes
62,married,tertiary,no,1528,no,no,cellular,unknown,yes
29,single,secondary,no,731,no,no,cellular,unknown,yes
36,married,tertiary,no,926,no,no,cellular,unknown,yes
29,single,secondary,no,25,no,no,cellular,unknown,yes
78,married,unknown,no,2235,no,no,telephone,unknown,yes
43,married,primary,no,2557,yes,no,telephone,failure,yes
32,married,secondary,no,1129,yes,no,cellular,failure,yes
46,married,secondary,no,2149,yes,no,cellular,unknown,yes
33,single,tertiary,no,1271,yes,no,cellular,failure,yes
62,married,secondary,no,180,no,no,cellular,unknown,yes
32,single,secondary,no,133,no,no,cellular,unknown,yes
76,divorced,primary,no,1411,no,no,telephone,unknown,yes
36,single,secondary,no,11174,yes,no,cellular,unknown,yes
27,single,secondary,no,439,yes,no,cellular,unknown,yes
56,married,primary,no,3498,no,no,cellular,unknown,yes
51,married,tertiary,no,1801,no,no,cellular,unknown,yes
51,married,unknown,no,2337,yes,no,cellular,other,yes
52,single,tertiary,no,3469,yes,no,cellular,success,yes
20,single,secondary,no,423,yes,no,cellular,unknown,yes
47,married,secondary,no,3480,no,no,cellular,unknown,yes
25,single,tertiary,no,3,yes,yes,cellular,unknown,yes
49,married,secondary,no,2416,yes,no,cellular,unknown,yes
35,single,secondary,no,0,yes,no,cellular,other,yes
44,married,primary,no,294,no,no,cellular,unknown,yes
42,married,secondary,no,1598,yes,yes,cellular,unknown,yes
29,single,tertiary,no,268,no,no,cellular,unknown,yes
42,divorced,secondary,no,214,no,no,cellular,unknown,yes
36,single,secondary,no,2511,yes,no,cellular,unknown,yes
36,married,tertiary,no,4596,yes,no,cellular,unknown,yes
54,married,secondary,no,3994,no,yes,cellular,unknown,yes
50,married,tertiary,no,469,no,no,cellular,unknown,yes
32,single,tertiary,no,932,yes,no,cellular,failure,yes
28,single,tertiary,no,844,no,no,cellular,unknown,yes
40,divorced,primary,no,471,yes,no,cellular,failure,yes
